30.4030 	EXP 	grating: autoDraw = False
30.4030 	EXP 	grating: ori = 0.0
30.4030 	EXP 	fixation: autoDraw = True
31.3937 	INFO 	Keyboard events cleared
31.3934 	EXP 	fixation: autoDraw = False
31.3934 	EXP 	grating: autoDraw = True
31.6872 	EXP 	grating: autoDraw = False
32.1423 	EXP 	New trial (rep=18, index=0): None
32.1439 	DATA 	Keypress: up
32.1463 	EXP 	fixation: autoDraw = False
32.1463 	EXP 	grating: autoDraw = False
32.1463 	EXP 	grating: ori = 0.0
32.1463 	EXP 	fixation: autoDraw = True
33.1372 	INFO 	Keyboard events cleared
33.1370 	EXP 	grating: autoDraw = True
33.1426 	EXP 	fixation: autoDraw = False
33.4264 	EXP 	grating: autoDraw = False
33.4809 	EXP 	New trial (rep=19, index=0): None
33.4826 	DATA 	Keypress: down
33.4864 	EXP 	fixation: autoDraw = False
33.4864 	EXP 	grating: autoDraw = False
33.4864 	EXP 	grating: ori = 0.0
33.4864 	EXP 	fixation: autoDraw = True
34.4768 	INFO 	Keyboard events cleared
34.4766 	EXP 	fixation: autoDraw = False
34.4766 	EXP 	grating: autoDraw = True
34.7704 	EXP 	grating: autoDraw = False
34.8307 	EXP 	New trial (rep=20, index=0): None
34.8326 	DATA 	Keypress: down
34.8363 	EXP 	fixation: autoDraw = False
34.8363 	EXP 	grating: autoDraw = False
34.8363 	EXP 	grating: ori = 2.0
34.8363 	EXP 	fixation: autoDraw = True
35.8268 	INFO 	Keyboard events cleared
35.8266 	EXP 	fixation: autoDraw = False
35.8266 	EXP 	grating: autoDraw = True
36.1208 	EXP 	grating: autoDraw = False
36.1920 	EXP 	New trial (rep=21, index=0): None
36.1938 	DATA 	Keypress: up
36.1972 	EXP 	fixation: autoDraw = False
36.1972 	EXP 	grating: autoDraw = False
36.1972 	EXP 	grating: ori = 2.0
36.1972 	EXP 	fixation: autoDraw = True
37.1874 	INFO 	Keyboard events cleared
37.1872 	EXP 	grating: autoDraw = True
37.1931 	EXP 	fixation: autoDraw = False
37.4764 	EXP 	grating: autoDraw = False
38.0089 	EXP 	New trial (rep=22, index=0): None
38.0108 	DATA 	Keypress: down
38.0138 	EXP 	fixation: autoDraw = False
38.0138 	EXP 	grating: autoDraw = False
38.0138 	EXP 	grating: ori = 0.0
38.0138 	EXP 	fixation: autoDraw = True
39.0042 	INFO 	Keyboard events cleared
39.0040 	EXP 	grating: autoDraw = True
39.0100 	EXP 	fixation: autoDraw = False
39.2930 	EXP 	grating: autoDraw = False
39.3813 	EXP 	New trial (rep=23, index=0): None
39.3832 	DATA 	Keypress: up
39.3867 	EXP 	fixation: autoDraw = False
39.3867 	EXP 	grating: autoDraw = False
39.3867 	EXP 	grating: ori = 0.0
39.3867 	EXP 	fixation: autoDraw = True
40.3770 	INFO 	Keyboard events cleared
40.3768 	EXP 	fixation: autoDraw = False
40.3768 	EXP 	grating: autoDraw = True
40.6707 	EXP 	grating: autoDraw = False
41.0086 	EXP 	New trial (rep=24, index=0): None
41.0104 	DATA 	Keypress: up
41.0134 	EXP 	fixation: autoDraw = False
41.0134 	EXP 	grating: autoDraw = False
41.0134 	EXP 	grating: ori = -3.0
41.0134 	EXP 	fixation: autoDraw = True
42.0039 	INFO 	Keyboard events cleared
42.0037 	EXP 	grating: autoDraw = True
42.0096 	EXP 	fixation: autoDraw = False
42.2933 	EXP 	grating: autoDraw = False
42.4086 	EXP 	New trial (rep=25, index=0): None
42.4103 	DATA 	Keypress: down
42.4132 	EXP 	fixation: autoDraw = False
42.4132 	EXP 	grating: autoDraw = False
42.4132 	EXP 	grating: ori = 0.0
42.4132 	EXP 	fixation: autoDraw = True
43.4045 	INFO 	Keyboard events cleared
43.4043 	EXP 	grating: autoDraw = True
43.4101 	EXP 	fixation: autoDraw = False
43.6930 	EXP 	grating: autoDraw = False
44.0593 	EXP 	New trial (rep=26, index=0): None
44.0612 	DATA 	Keypress: up
44.0646 	EXP 	fixation: autoDraw = False
44.0646 	EXP 	grating: autoDraw = False
44.0646 	EXP 	grating: ori = -5.0
44.0646 	EXP 	fixation: autoDraw = True
45.0539 	INFO 	Keyboard events cleared
45.0537 	EXP 	grating: autoDraw = True
45.0596 	EXP 	fixation: autoDraw = False
45.3433 	EXP 	grating: autoDraw = False
45.4980 	EXP 	New trial (rep=27, index=0): None
45.4995 	DATA 	Keypress: down
45.5030 	EXP 	fixation: autoDraw = False
45.5030 	EXP 	grating: autoDraw = False
45.5030 	EXP 	grating: ori = 0.0
45.5030 	EXP 	fixation: autoDraw = True
46.4921 	INFO 	Keyboard events cleared
46.4919 	EXP 	fixation: autoDraw = False
46.4919 	EXP 	grating: autoDraw = True
46.7876 	EXP 	grating: autoDraw = False
46.9088 	EXP 	New trial (rep=28, index=0): None
46.9107 	DATA 	Keypress: up
46.9140 	EXP 	fixation: autoDraw = False
46.9140 	EXP 	grating: autoDraw = False
46.9140 	EXP 	grating: ori = -4.0
46.9140 	EXP 	fixation: autoDraw = True
47.9042 	INFO 	Keyboard events cleared
47.9040 	EXP 	grating: autoDraw = True
47.9098 	EXP 	fixation: autoDraw = False
48.1931 	EXP 	grating: autoDraw = False
48.2753 	EXP 	New trial (rep=29, index=0): None
48.2771 	DATA 	Keypress: down
48.2802 	EXP 	fixation: autoDraw = False
48.2802 	EXP 	grating: autoDraw = False
48.2802 	EXP 	grating: ori = 0.0
48.2802 	EXP 	fixation: autoDraw = True
49.2711 	INFO 	Keyboard events cleared
49.2709 	EXP 	grating: autoDraw = True
49.2768 	EXP 	fixation: autoDraw = False
49.5597 	EXP 	grating: autoDraw = False
50.0310 	EXP 	New trial (rep=30, index=0): None
50.0329 	DATA 	Keypress: up
50.0364 	EXP 	fixation: autoDraw = False
